"id","idhous00","age00","educat00","civsta00","nbadul00","nbkid00","aoldki00","ayouki00","region00","com2.00","sex","birthy","jan00","feb00","mar00","apr00","may00","jun00","jul00","aug00","sep00","oct00","nov00","dec00"
1772,122131,82,"compulsory school, elementary vocational training","divorced",1,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Centres","woman",1918,"D","D","D","D","D","D","D","D","D","D","D","D"
1773,95571,25,"apprenticeship","single, never married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Suburban communes","woman",1975,"A","A","A","A","A","A","A","A","D","D","D","D"
1774,116141,25,"apprenticeship","married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Rural commuter communes","woman",1975,"A","A","A","A","A","A","A","A","A","A","A","A"
1775,70571,32,"apprenticeship","married",2,1,11,11,"North-west Switzerland  (BS, BL, AG)","Rural commuter communes","woman",1968,"B","B","B","B","B","B","B","B","B","B","B","B"
1776,78541,16,"incomplete compulsory school","single, never married",3,3,17,14,"Zurich","Suburban communes","woman",1984,"D","D","D","D","D","D","D","D","D","D","A","A"
1777,123351,53,"compulsory school, elementary vocational training","divorced",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Centres","woman",1947,"B","B","B","B","B","B","B","B","B","B","B","A"
1778,62451,63,"university, higher specialized school","married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","man",1937,"D","D","D","D","D","D","D","D","D","D","D","D"
1779,94621,24,"apprenticeship","single, never married",3,0,-3,-3,"Ticino","Rural commuter communes","man",1976,"A","A","A","A","A","A","A","A","A","A","A","A"
1780,122051,63,"apprenticeship","widower/widow",1,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Centres","man",1937,"D","D","D","D","D","D","D","D","D","D","D","D"
1781,143351,46,"apprenticeship","married",3,1,15,15,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Suburban communes","woman",1954,"D","D","D","D","D","D","D","D","D","D","D","D"
1782,139241,48,"apprenticeship","married",5,0,-3,-3,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Peripheral urban communes","woman",1952,"B","B","B","B","B","B","B","B","B","B","B","B"
1783,128621,21,"apprenticeship","single, never married",4,0,-3,-3,"Zurich","Suburban communes","woman",1979,"A","A","A","A","A","A","A","A","A","A","A","A"
1784,61041,40,"apprenticeship","single, never married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Peripheral urban communes","man",1960,"A","A","A","A","A","A","A","A","A","A","A","A"
1785,82361,54,"maturity","single, never married",2,0,-3,-3,"Zurich","Centres","man",1946,"A","A","A","A","A","A","A","A","A","A","A","A"
1786,42661,47,"technical or vocational school","married",2,3,14,11,"Ticino","Industrial and tertiary sector communes","man",1953,"A","A","A","A","A","A","A","A","A","A","A","A"
1787,24421,37,"university, higher specialized school","married",2,1,3,3,"North-west Switzerland  (BS, BL, AG)","Rural commuter communes","woman",1963,"B","B","B","B","B","B","B","B","B","B","B","B"
1788,140171,44,"apprenticeship","married",3,2,3,2,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Industrial and tertiary sector communes","woman",1956,"D","D","D","D","A","B","B","B","B","B","D","D"
1789,117111,40,"university, higher specialized school","married",2,3,10,6,"Lake Geneva (VD, VS, GE)","Peripheral urban communes","man",1960,"A","A","A","A","A","A","A","A","A","A","A","A"
1790,121761,47,"apprenticeship","divorced",2,2,16,14,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","woman",1953,"B","B","B","B","B","B","B","B","B","B","B","B"
1791,121971,38,"vocational high education","married",2,2,8,5,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","man",1962,"A","A","A","A","A","A","A","A","A","A","A","A"
1792,101871,26,"technical or vocational school","single, never married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Centres","man",1974,"A","A","A","A","A","A","A","A","A","A","A","A"
1793,114951,36,"apprenticeship","divorced",1,3,13,3,"Lake Geneva (VD, VS, GE)","Peripheral agricultural communes","woman",1964,"B","B","B","B","B","B","B","B","B","B","B","B"
1794,38641,16,"compulsory school, elementary vocational training","single, never married",2,3,16,11,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Wealthy communes","woman",1984,"D","D","D","D","D","D","D","A","A","A","A","A"
1795,6051,32,"apprenticeship","married",2,2,3,0,"Lake Geneva (VD, VS, GE)","Suburban communes","woman",1968,"B","B","B","B","B","B","B","B","B","B","B","B"
1796,89251,33,"apprenticeship","married",4,2,3,1,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Mixed agricultural communes","man",1967,"A","A","A","A","A","A","A","A","A","A","A","A"
1797,113891,39,"compulsory school, elementary vocational training","married",2,4,10,5,"Lake Geneva (VD, VS, GE)","Centres","man",1961,"D","D","D","D","A","A","D","A","B","B","D","D"
1798,120551,66,"university, higher specialized school","married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Wealthy communes","woman",1934,"D","D","D","D","D","D","D","D","D","D","D","D"
1799,14551,64,"apprenticeship","widower/widow",1,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","man",1936,"D","D","D","D","D","D","D","D","D","D","D","D"
1800,23181,33,"maturity","divorced",1,3,11,4,"North-west Switzerland  (BS, BL, AG)","Suburban communes","woman",1967,"D","D","D","D","D","D","D","D","D","B","B","B"
1801,55591,35,"university, higher specialized school","single, never married",1,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","woman",1965,"A","A","A","A","A","A","A","A","A","A","A","A"
1802,142841,58,"domestic science course, 1 year school of commerce","married",2,0,-3,-3,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Industrial and tertiary sector communes","woman",1942,"C","C","C","C","C","D","D","D","D","D","D","D"
1803,88931,47,"maturity","married",3,0,-3,-3,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Peripheral urban communes","woman",1953,"A","A","A","A","A","A","A","B","B","B","B","B"
1804,101191,69,"apprenticeship","married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","man",1931,"C","C","C","C","C","C","C","C","C","D","D","D"
1805,99321,46,"apprenticeship","married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","man",1954,"A","A","A","A","A","A","A","A","A","A","A","A"
1806,86531,58,"university, higher specialized school","married",3,0,-3,-3,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Industrial and tertiary sector communes","man",1942,"A","A","A","A","A","A","A","A","A","A","A","A"
1807,83951,61,"apprenticeship","married",2,0,-3,-3,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Suburban communes","woman",1939,"D","D","D","D","D","D","D","D","D","D","D","D"
1808,74741,33,"apprenticeship","single, never married",1,0,-3,-3,"Zurich","Centres","woman",1967,"B","B","B","B","B","B","B","B","B","D","B","B"
1809,98171,36,"university, higher specialized school","divorced",2,1,11,11,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","man",1964,"A","A","A","A","A","A","A","A","A","A","A","A"
1810,31921,41,"technical or vocational school","married",3,3,17,12,"Zurich","Mixed agricultural communes","man",1959,"A","A","A","D","A","A","A","A","A","A","A","A"
1811,10091,30,"vocational high education","single, never married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","man",1970,"A","A","A","A","A","A","A","A","A","A","A","A"
1812,147041,79,"incomplete compulsory school","married",2,0,-3,-3,"Ticino","Suburban communes","woman",1921,"D","D","D","D","D","D","D","D","D","D","D","D"
1813,69471,36,"apprenticeship","married",2,5,16,2,"North-west Switzerland  (BS, BL, AG)","Suburban communes","woman",1964,"D","D","D","D","D","D","D","D","D","D","D","D"
1814,49261,67,"apprenticeship","married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Industrial and tertiary sector communes","man",1933,"D","D","D","D","D","D","D","D","D","D","D","D"
1815,67011,57,"apprenticeship","married",3,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","woman",1943,"B","B","B","B","B","B","B","B","B","B","B","B"
1816,16161,55,"university, higher specialized school","married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Peripheral urban communes","woman",1945,"A","A","A","A","A","A","A","A","A","A","A","A"
1817,91661,38,"domestic science course, 1 year school of commerce","single, never married",1,0,-3,-3,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Suburban communes","woman",1962,"A","A","A","A","A","A","A","A","A","A","A","A"
1818,59591,34,"general training school","single, never married",1,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Centres","woman",1966,"A","A","A","A","A","A","A","A","A","A","A","A"
1819,109571,58,"apprenticeship","divorced",2,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Centres","woman",1942,"A","A","A","A","A","A","A","A","A","A","A","A"
1820,147891,65,"compulsory school, elementary vocational training","married",3,0,-3,-3,"Ticino","Suburban communes","woman",1935,"A","A","A","A","A","A","A","A","A","A","D","D"
1821,74531,36,"university, higher specialized school","married",2,1,2,2,"Zurich","Centres","man",1964,"A","A","A","A","A","A","A","A","A","A","A","A"
1822,84061,65,"apprenticeship","married",2,0,-3,-3,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Centres","woman",1935,"D","D","D","D","D","D","D","D","D","D","D","D"
1823,53001,54,"apprenticeship","married",3,0,-3,-3,"Lake Geneva (VD, VS, GE)","Suburban communes","woman",1946,"A","A","A","A","A","A","A","A","A","A","B","B"
1824,36241,36,"technical or vocational school","married",2,4,10,1,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Centres","man",1964,"A","A","A","A","A","A","A","A","A","A","A","A"
1825,12201,25,"university, higher specialized school","single, never married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","woman",1975,"A","A","A","A","A","A","A","A","A","A","A","A"
1826,71471,68,"full-time vocational school","divorced",1,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Centres","woman",1932,"C","C","C","C","C","C","C","C","C","C","C","C"
1827,92411,43,"maturity","married",2,3,11,6,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Suburban communes","man",1957,"A","A","A","A","A","A","A","A","A","A","A","A"
1828,114131,70,"apprenticeship","widower/widow",1,0,-3,-3,"Lake Geneva (VD, VS, GE)","Industrial and tertiary sector communes","woman",1930,"D","D","D","D","D","D","D","D","D","D","D","D"
1829,129771,53,"vocational high education","single, never married",1,0,-3,-3,"Zurich","Suburban communes","woman",1947,"A","A","A","A","A","A","A","A","A","A","A","A"
1830,26891,69,"apprenticeship","married",2,0,-3,-3,"Zurich","Suburban communes","man",1931,"D","D","D","D","D","D","D","D","D","D","D","D"
1831,146491,46,"technical or vocational school","married",2,0,-3,-3,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Mixed agricultural communes","woman",1954,"A","A","A","A","A","A","A","A","A","A","A","B"
1832,86381,23,"apprenticeship","single, never married",5,0,-3,-3,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Industrial and tertiary sector communes","man",1977,"A","A","A","A","A","A","A","A","A","A","A","A"
1833,115231,83,"university, higher specialized school","married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Suburban communes","man",1917,"D","D","D","D","D","D","D","D","D","D","D","D"
1834,90921,34,"apprenticeship","married",2,3,5,2,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Mixed agricultural communes","woman",1966,"D","D","D","D","D","D","D","D","D","D","D","D"
1835,61351,46,"vocational high school","divorced",1,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","man",1954,"A","A","A","A","A","A","A","A","A","A","A","A"
1836,116151,37,"apprenticeship","married",2,2,14,10,"Lake Geneva (VD, VS, GE)","Industrial and tertiary sector communes","woman",1963,"A","B","B","C","D","D","D","D","C","C","A","A"
1837,47201,25,"full-time vocational school","single, never married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Centres","man",1975,"A","A","A","A","A","A","A","A","A","A","A","A"
1838,79481,40,"apprenticeship","married",2,2,16,15,"Zurich","Suburban communes","woman",1960,"A","A","A","A","A","A","A","A","A","A","D","D"
1839,53931,18,"full-time vocational school","single, never married",4,0,-3,-3,"Lake Geneva (VD, VS, GE)","Tourist communes","woman",1982,"A","A","A","A","A","A","A","A","A","A","A","A"
1840,51301,46,"university, higher specialized school","married",2,2,15,12,"Lake Geneva (VD, VS, GE)","Centres","man",1954,"A","A","A","A","A","A","A","A","A","A","A","A"
1841,117381,54,"apprenticeship","married",2,0,-3,-3,"Lake Geneva (VD, VS, GE)","Suburban communes","woman",1946,"B","B","B","B","B","B","B","B","B","B","B","B"
1842,137351,38,"apprenticeship","married",2,1,16,16,"East Switzerland  (GL, SH, AR, AI, SG, GR, TG)","Centres","woman",1962,"C","C","C","C","C","C","C","C","C","C","C","C"
1843,19631,60,"vocational high school","married",2,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Peripheral urban communes","man",1940,"A","A","A","A","A","A","A","A","A","A","A","A"
1844,13851,65,"vocational high school","married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Suburban communes","man",1935,"B","B","D","D","D","D","D","D","D","D","D","D"
1845,70421,18,"compulsory school, elementary vocational training","single, never married",4,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Peripheral urban communes","man",1982,"D","D","D","D","D","A","D","A","C","C","B","D"
1846,111781,67,"apprenticeship","married",2,0,-3,-3,"Zurich","Suburban communes","man",1933,"C","C","C","C","C","C","C","C","C","C","C","C"
1847,21131,69,"full-time vocational school","married",2,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Peripheral urban communes","man",1931,"D","D","D","D","D","D","D","D","D","D","D","D"
1848,75401,32,"domestic science course, 1 year school of commerce","married",2,1,2,2,"Zurich","Wealthy communes","woman",1968,"D","D","D","D","D","D","D","D","D","D","D","D"
1849,115941,31,"vocational high school","married",2,2,4,2,"Lake Geneva (VD, VS, GE)","Tourist communes","woman",1969,"C","C","C","C","C","C","C","C","C","C","C","C"
1850,4511,33,"compulsory school, elementary vocational training","married",2,2,7,3,"Lake Geneva (VD, VS, GE)","Suburban communes","woman",1967,"D","D","D","D","D","D","D","D","D","D","D","D"
1851,101501,20,"domestic science course, 1 year school of commerce","single, never married",3,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Industrial and tertiary sector communes","woman",1980,"A","A","A","A","A","A","A","A","A","A","A","A"
1852,103531,42,"domestic science course, 1 year school of commerce","married",2,1,15,15,"North-west Switzerland  (BS, BL, AG)","Rural commuter communes","woman",1958,"B","B","B","B","B","B","B","B","B","B","B","B"
1853,19501,42,"apprenticeship","single, never married",1,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Centres","man",1958,"A","A","A","A","A","A","A","A","A","A","A","A"
1854,22981,72,"compulsory school, elementary vocational training","widower/widow",2,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Mixed agricultural communes","woman",1928,"D","D","D","D","D","D","D","D","D","D","D","D"
1855,79641,32,"maturity","divorced",1,0,-3,-3,"Zurich","Centres","woman",1968,"A","A","A","A","A","A","A","A","A","A","A","A"
1856,23441,18,"compulsory school, elementary vocational training","single, never married",4,1,14,14,"North-west Switzerland  (BS, BL, AG)","Rural commuter communes","woman",1982,"C","C","C","C","C","C","C","C","C","C","C","C"
1857,63361,36,"full-time vocational school","married",2,0,-3,-3,"Middleland (BE, FR, SO, NE, JU)","Peripheral urban communes","woman",1964,"A","A","A","A","A","A","A","A","B","B","B","B"
1858,143251,25,"maturity","married",2,0,-3,-3,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Rural commuter communes","woman",1975,"B","B","B","B","B","B","B","B","B","B","B","A"
1859,45461,29,"apprenticeship","married",2,1,2,2,"Ticino","Peripheral urban communes","man",1971,"A","A","A","A","A","A","A","A","A","A","A","A"
1860,130451,39,"apprenticeship","single, never married",2,0,-3,-3,"Zurich","Wealthy communes","woman",1961,"D","D","D","D","D","D","D","D","D","D","D","D"
1861,23441,51,"apprenticeship","married",4,1,14,14,"North-west Switzerland  (BS, BL, AG)","Rural commuter communes","man",1949,"A","A","A","A","A","A","A","A","A","A","A","A"
1862,90311,31,"apprenticeship","married",2,2,2,1,"Central Switzerland  (LU, UR, SZ, OW, NW, ZG)","Mixed agricultural communes","man",1969,"A","A","A","A","A","A","A","A","A","A","A","A"
1863,80361,43,"apprenticeship","married",3,1,16,16,"Zurich","Suburban communes","man",1957,"B","B","B","B","B","B","B","B","B","B","B","B"
1864,103471,53,"apprenticeship","married",3,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Centres","woman",1947,"D","D","D","D","C","C","C","C","C","C","C","C"
1865,103471,21,"maturity","single, never married",3,0,-3,-3,"North-west Switzerland  (BS, BL, AG)","Centres","woman",1979,"C","C","C","C","C","C","C","C","C","C","C","C"
